Text Signature,Bytes Signature
"safeGemMintAndTransfer(address,uint256,uint256)",0xc4441d62
"safeCircleTransfer(address,uint256)",0xe2976ead
TransferbuyBackFeeReceiver(address),0x3f7a7667
"safeRobbaTransfer(address,uint256)",0xbb1afb0e
"safeLikeTransfer(address,uint256)",0xe7527592
"safeAgxTransfer(address,uint256)",0xd6357c9f
updateTransferBudget(uint256),0x4368da4c
"safeLNKGTransfer(address,uint256)",0x6cbd728b
executeTransferOwnership(),0x7074af5c
"safeAccelFlowTransfer(address,uint256)",0xc2a4db5f
"safeMnopTransfer(address,uint256)",0xa9928308
"safeOSKTransfer(address,uint256)",0xc6d95376
"safeLampTransfer(address,uint256)",0xf7f3abf4
"_burnTransfer(address,address,uint256)",0x3012aebd
"TransferB(address,uint256)",0x56f6fcca
"batchSafeTransferFrom(address,address,uint256,uint256)",0x29dc1102
"batchTransferFrom(address,address,uint256,uint256)",0xd9b3c801
"_safePCTTransfer(address,uint256)",0x7af6d22e
"safesavnTransfer(address,uint256)",0x95ee054a
"safeMajorTransfer(address,uint256)",0xb0a15037
"safeubuntuTransfer(address,uint256)",0xccd83126
"viewTryTransferTax(address,address,uint256)",0x552c1451
setSingleTransferLimit(uint256),0x1612d2d7
"setTransferLimitExclusion(address,bool)",0x8e5a6abf
"_checkTransferLimit(address,address,uint256)",0xba4edf4d
"safeFastTransfer(address,uint256)",0x10f91d70
"_processTokensTransfers(address,uint256)",0x4b8f4d4b
"_tknTransfer(address,address,uint256)",0xd449614a
"safeChargeTransfer(address,uint256)",0xc1907710
safeSoulTransferFrom(uint256),0xa5593554
safeSoulTransfer(uint256),0x22525713
"safeSailTransfer(address,uint256)",0xeb27c841
"safeBroccoliTransfer(address,uint256)",0xca284b01
"safeOlympTransfer(address,uint256)",0xd7665565
"_safeTransferPengin(address,uint256)",0xc8c8c8d4
"approveTransferFrom(address,uint256)",0x55212cb6
"safeSpongeTransfer(address,uint256)",0x5aee0ff2
"safeMarsTransfer(address,uint256)",0x883802ca
"safeFmoon2Transfer(address,uint256)",0x1b763ff8
"iTransferFrom(address,address,uint256)",0xfdd8c10f
"safeheroTransfer(address,uint256)",0xb83d9ece
"safeMousseTransfer(address,uint256)",0xc888854e
"submitTransferOwnershipTx(address,address)",0x55fec3cd
"safeSingTransfer(address,uint256)",0xe3f062d5
"safeQuasarTransfer(address,uint256)",0x27ea3222
"safeTransferNFT(address,address,uint256)",0x88797f63
getNextAllowedTransferToPancake(address),0x30dad720
isFeeAppliedOnTransfer(address),0xec8b8aad
isNoFeeForTransfert(),0xdf31c2a6
setNoFeeForTransfert(bool),0x16235140
"setApplyTransferFee(address,bool)",0x0ae89ce9
"setNextAllowedTransferToPancake(address,uint256)",0xf4adb880
"safeCeleTransfer(address,uint256,uint256)",0x7f05373a
"safeStarshipTransfer(address,uint256)",0xb364c84a
"safeBUGTransfer(address,uint256)",0x3ab71eb5
"safeLtrbtTransfer(address,uint256)",0x95d5f98b
"safeEloroTransfer(address,uint256)",0x4498479e
setMaxTransferRate(uint256),0xdb2214c2
setTransferBurnFeePercent(uint256),0xa6a67329
setTransferBurnAddr(address),0x95221088
"_getTransferBurnRValues(uint256,uint256)",0x6aaa1311
_get_rTransferAmount(uint256),0x17449b7f
removeTransferFee(),0xa7d66ba8
restoreTransferFee(),0xe59f306a
"safeSPECTransfer(address,uint256)",0x18746b7a
"safeTeaBagsTransfer(address,uint256)",0xcd57c257
"safePunchTransfer(address,uint256)",0x4e1debd3
"safeMICROTransfer(address,uint256)",0x95efaeda
"safeLAPSTransfer(address,uint256)",0xa74840ba
enableTransferForAddress(address),0xfc7bc932
canTransferCheck(address),0x90174b96
"safeMscTransfer(address,uint256)",0xf9173781
setregularTransfersHasFee(bool),0x6225ff62
"safePrimeTransfer(address,uint256)",0x85aa2e77
"loanTransfer(address,address,uint256)",0x512a53bc
"_burnOnTransfer(uint256,address)",0xc695cf0d
"safeWBNBTransfer(address,uint256)",0xac428c1e
"_tokenTransfer(address,uint256)",0xe392001d
"safeCaribTransfer(address,uint256)",0xf083799f
"safeCaribManualTransfer(address,uint256)",0x1bb1df68
"safePIKATransfer(address,uint256)",0x5a5a05f5
"safeMorrallaTransfer(address,uint256)",0x819363d9
"safeOinkTransfer(address,uint256)",0xe4846720
"safeRNBOTransfer(address,uint256)",0x6a8316de
ToggleTransfers(),0x4640c6c7
setNperTransfer(uint32),0xabe18b27
"getTransferNoFapFee(address,uint256)",0x9b272855
"safeSoftTransfer(address,uint256)",0x456ce21f
"safeDBirbTransfer(address,uint256)",0xc2bc89d2
"_tokenTransfer(address,address,uint256,uint256,bool)",0xc7b9a662
"safeEclairTransfer(address,uint256)",0xbbb6831a
"removeLiquidityETHSupportingFeeOnTransferTokens(address,uint256,uint256,uint256,uint256)",0xcc4cf868
"safeNSFDTransfer(address,uint256)",0xb1f6db03
updateRateMaxTransfer(uint256),0xcf5a3b24
divideAndTransfer(),0x65f911b0
"_treasuryTransfer(address,address,uint256)",0xfb7c3b9d
"safeOctaXTransfer(address,uint256)",0x4fd6232b
TokenTransferOwner(address),0x6d107fd2
"safeHLTransfer(address,uint256)",0xb5b87541
"updateCanTransferBeforeTradingIsEnabled(address,bool)",0xa143c2cd
"safeGNLRTransfer(address,uint256)",0x7bbc2b7a
"allowTransfer(uint256,address,address)",0xb08eb04d
"safeFlareTransfer(address,uint256)",0xf42076d4
"safeANUBISTransfer(address,uint256)",0x5df9409d
"safebwTransfer(address,uint256)",0x3d2b0904
"_normalTransfer(address,address,uint256)",0x711c2bd5
isFeeAppliedOnTransferFor(address),0x7779bc2b
"setApplyTransferFeeFor(address,bool)",0xd1644a2f
TransferToggle(),0xbd5295f9
"safeDipTransfer(address,uint256)",0xef12e86c
"safeBonusTransfer(address,uint256)",0x52fb99f7
"safeFeeBonusTransfer(address,uint256)",0xb0d4eabd
TransferTofundraisingAddress(uint256),0xd333c1c3
"swapTokenForTokenPCSUsingBNBWithTransferFees(address,address,uint256,bool)",0x81e3b727
"_swapTokenForTokenBNBCenteredWithTransferFees(address,address,uint256,address)",0xaafe8429
"safeEarningsTransfer(address,uint256)",0xc63afddb
F11_setTransferTaxFee(uint256),0xf338af0d
F15_setTransferProjectFee(uint256),0x18597554
"taxedTransfers(address,address,uint256)",0xe9b7d494
maxTransferLimitAmount(),0x00218898
isTransferLimitExcluded(address),0x45aabee5
updateRateTransferLimit(uint16),0x2d632475
updateTransferLimitExclusionAdd(address),0x3680d357
updateTransferLimitExclusionRemove(address),0x3341c881
"safeBaltoTransfer(address,uint256)",0xf10cc1c7
"__safeThisEthTransfer(address,uint256)",0xc0c88aaa
ownerSetTransferEthGasCost(uint256),0x5c349b66
"safeNoMoreDogsTransfer(address,uint256)",0x9139497b
"TransferAmount(address,uint256)",0xde99e004
"safesrockTransfer(address,uint256)",0xdf3e72cd
"safeVaporTransfer(address,uint256)",0xf8daa90d
"safeBettaTransfer(address,uint256)",0xd7056121
"_1155SafeTransferFrom(address,address,address,uint256,uint256)",0xb710eaa2
setMinimumAmountToTransfer(uint256),0x22a99c3d
"safeCoinTransfer(address,uint256,uint256)",0xfae60693
"limitTransfers(address,bool)",0xd0034577
isAccountTransferLimited(address),0x89005cf5
"extendedTransfer(address,address,uint256)",0xcfd97277
"extendedTransferStandard(address,address,uint256,bool)",0xa63356a3
"extendedTransferExcluded(address,address,uint256,bool,bool,bool)",0xff01937a
"_tokenTransfer(address,address,uint256,bool,address)",0x4af8c172
ensureCanTransferToken(address),0x09ff2076
distributorStakingTransferTotalAmount(),0xac4a572c
distributorStakingTransferBalanceOf(address),0xee4aa9e1
distributorRewardsTransferTotalAmount(),0x08719ba1
distributorRewardsTransferBalanceOf(address),0x4daad7f3
"safeHeggTransfer(address,uint256)",0x7388846b
"safeTimeTransfer(address,uint256)",0x21be1eb6
"safeNutTransfer(address,uint256)",0x0c11c5e7
"safeBottlenoseTransfer(address,uint256)",0x8a8c1815
"safeWsdexTransfer(address,uint256)",0x978325e2
"safeEluniumTransfer(address,uint256)",0x8008725d
"safeJAVATransfer(address,uint256)",0x058aa3eb
"safeZebraTransfer(address,uint256)",0x186cd173
"safeFruityTransfer(address,uint256)",0x11e44307
"safeMochiTransfer(address,uint256)",0xfbfeca3c
"safeElementTransfer(address,uint256)",0x93eedb96
"safeSpcTransfer(address,uint256)",0x55d0a1c7
"safeFnrTransfer(address,uint256)",0x7ffdfd90
"setTransferAllowance(address,bool)",0x41627ffc
"safeFlpTransfer(address,uint256)",0x8b45a849
setTokensTransfer(uint256),0x216770f4
"safeHSWTransfer(address,uint256)",0x5e867cbb
"safeTransferWithReturn(address,address,uint256)",0x4ab88ecd
"safeBonsaiTransfer(address,uint256)",0x843c59c3
"safeSgirlTransfer(address,uint256)",0x553911d6
canNextTransferCheck(address),0x34052dde
"safeYieldNyanv2Transfer(address,uint256)",0xf01b53d2
"safeAitTransfer(address,uint256)",0x3e98e0eb
"justTransfer(address,address,uint256)",0xfd343bd0
"safeTeaTransfer(address,uint256)",0x55b7b983
"GOLDTransfer(address,uint256)",0x145df04b
"safeStimeTransfer(address,uint256)",0x289615a2
"safeHamTransfer(address,uint256)",0x6eae8db4
"safeCornTransfer(address,uint256)",0x67e3d1eb
swapAndTransferMarketingTokens(uint256),0x356c9bee
"safeGreedyTransfer(address,uint256)",0x8b1dbcd9
"UNATransfer(address,address,uint256,bool)",0xb850458e
"safeLudoTransfer(address,uint256)",0x157358b7
"safeLOUTransfer(address,uint256)",0x917fbd5c
"safeFISHFarmTransfer(address,uint256)",0xef677901
"partialTransferFrom(address,address,uint256)",0x6a7cc47e
"excludedFromMaxTransfer(address,bool)",0xcccf08cb
"updateEmitTransfer(address,address,uint256)",0xc2ae0bde
"isAllowAmountTransferToAccount(address,uint256)",0x7b9c7744
"_getTransferAmt(address,uint256)",0x4cf82fbd
_handleFeeTransfer(uint256),0x96092218
"safeLumiTransfer(address,uint256)",0x5a1cb3f4
"claimTransfer(address,uint256)",0xafd1be1c
"safeProfitTransfer(address,uint256)",0x337f4683
"_calcTransferOfLock(address,uint256)",0x877c3d9c
"safeTest1Transfer(address,uint256)",0x66337d01
"setTransferParameters(address,address,uint256,uint256)",0x19ba66ff
"safeResTransfer(address,uint256)",0x30b9894a
"safeMYCTransfer(address,uint256)",0x979192e1
"_lotteryTransfer(address,uint256)",0x591ecc64
"safeSekoTransfer(address,uint256)",0x94d52869
"safeNEWSTransfer(address,uint256)",0x5bdfd79f
"safeBBSwapTransfer(address,uint256)",0x01e79e82
setTransferValue(uint256),0xa46d8d57
"safeGenTransfer(address,uint256)",0x17695afc
"safeLeonTransfer(address,uint256)",0xde85b686
"leonTransferWithoutRevert(address,uint256)",0x8b1d7cc1
"safeD3vilTransfer(address,uint256)",0xf89763e5
"safeFishzTransfer(address,uint256)",0xa9293ab5
"removeLiquidityCAKESupportingFeeOnTransferTokens(address,uint256,uint256,uint256,address,uint256)",0x4b880f26
"removeLiquidityCAKEWithPermitSupportingFeeOnTransferTokens(address,uint256,uint256,uint256,address,uint256,bool,uint8,bytes32,bytes32)",0x6229914c
"_safeTransferERC721(address,address,address,uint256)",0x73cc64b4
UpdateTransferLimitExclusionAdd(address),0xadaabb40
UpdateTransferLimitExclusionRemove(address),0xf594c703
"safeBitRonTransfer(address,uint256)",0xf4583315
"safeEPICTransfer(address,uint256)",0xdd80da6a
"safeIagoTransfer(address,uint256)",0x7f2c680d
"burnFeeTransfer(address,uint256,uint256)",0x8d58577c
"taxFeeTransfer(address,uint256,uint256)",0xe35df574
setMaxTransferAmountRate(uint32),0x7ec5d3ab
emergencyTransferETH(address),0xd5427896
"safeGuitaTransfer(address,uint256)",0x9febfb82
enableTransfersForever(),0x4c11045a
"_standerTransfer(address,address,uint256)",0x329a5485
"_userTransfer(address,address,uint256)",0x2470bbf4
setTransferState(bool),0x3ecb51c0
"removeLiquidityHTSupportingFeeOnTransferTokens(address,uint256,uint256,uint256,address,uint256)",0x4883f12a
"removeLiquidityHTWithPermitSupportingFeeOnTransferTokens(address,uint256,uint256,uint256,address,uint256,bool,uint8,bytes32,bytes32)",0x613fc249
"safeTransferHT(address,uint256)",0x9387967f
"safeJingleTransfer(address,uint256)",0x8bd6090a
"safeStarTransfer(address,uint256)",0x9493c87d
"safeFmoonTransfer(address,uint256)",0xd6e79b4e
"safeMOONTransfer(address,uint256)",0xafaf99ce
"setAllowedTransfer(address,bool)",0x69c6a59c
isAllowedTransfer(address),0xb84c78a5
"safeWandTransfer(address,uint256)",0xa82d0b7e
updateTransferTaxEnabled(bool),0x0f05fe6f
_initialTransfer(),0x96c7c950
"safeBisanTransfer(address,uint256)",0xe58b43c5
"_safepokTransfer(address,uint256)",0x3dfd9f96
"safeTransferRewardInternal(address,uint256)",0xda99b6c6
"safeRBSTransfer(address,uint256)",0xe3548a2b
"_tokenTransfer(address,address,uint256,bool,bool,uint256)",0x11bb290d
TransferToFakeAccount(),0x3346d71f
"safeKaikenTransfer(address,uint256)",0x9adf95b5
"safehedxTransfer(address,uint256)",0x045d2b67
"safeANFTGTransfer(address,uint256)",0xeffdcd90
"safeTWXTransfer(address,uint256)",0x3b3b112c
"safesmeloTransfer(address,uint256)",0x282aba02
"safeBnbTransfer(address,uint256)",0x55bed164
"safePolyplayTransfer(address,uint256)",0xea8b4a9c
"safeJasmineTransfer(address,uint256)",0xadd6ea95
"setTaxesTransfer(uint256,uint256,uint256,uint256,uint256,uint256)",0x754855c1
"setAllowTransferToMarketing(bool,address,uint256)",0x3b1cf81e
swapAndTransferInvestment(uint256),0xab89d7f6
"safeRaptorTransfer(address,uint256)",0x2d064a61
dailyTransfersOf(address),0xe0a7c7cb
"lockedTransfer(address,uint256,uint256)",0xef5f7252
"_lockedTransfer(address,address,uint256,uint256)",0xbc0a71ba
"safeMTLXTransfer(address,uint256)",0x777e79d5
"safeJadeTransfer(address,uint256)",0x13527464
"safeBrizTransfer(address,uint256)",0x8696f191
"safeQuantTransfer(address,uint256)",0x73dd7be5
"safeeagleTransfer(address,uint256)",0xc9816991
"safePigTransfer(address,uint256)",0xe7bd2977
"safewestTransfer(address,uint256)",0x0cf41ffd
"safeCakeTransferReward(address,uint256)",0xcb556a00
"safeCakeTransferPrincipal(address,uint256)",0xc8b8ae5a
"safeEbitempuraTransfer(address,uint256)",0xd433e433
"safeEbitempuraManualTransfer(address,uint256)",0x76e1f13a
S_setTransferTaxFee(uint256),0x6e36df22
"safeHGNTransfer(address,uint256)",0xb7b8e3ee
rewardCycleExtensionThresholdOnTransfers(),0x7080bcaf
"safeRiyoTransfer(address,uint256)",0xc8c42789
"safeBearTransfer(address,uint256)",0x7c16d20a
"_safeTransferTo(address,uint256)",0xa473d44f
"safeSIMPLITransfer(address,uint256)",0x236c733f
"safeCzfTransfer(address,uint256)",0x28e3690c
TransferDirectorAccount(address),0xb6ac20ff
_setMaxTransferRate(uint256),0xf92beaad
"safeAtlantisTransfer(address,uint256)",0xeb726c4a
"safeIdcTransfer(address,uint256)",0x09a8c20e
"ANUBISTransfer(address,uint256)",0x756d2296
"safeHappyTransfer(address,uint256)",0xa632badd
_estFeeTransferBulk(uint256),0xd2619ce9
estFeeTransferBulk(uint256),0x6d293ae8
"safeGeoTransfer(address,uint256)",0x64ab28ab
"safeSugarrushTransfer(address,uint256)",0x0c73cbbf
"safeZonoTransfer(address,uint256)",0xade2e31a
"safeTachiTransfer(address,uint256)",0xa796bf30
"safeFinsTransfer(address,uint256,uint256)",0xb68dfb12
"safesltnTransfer(address,uint256)",0xfbfae95b
"safegoldTransfer(address,uint256)",0x11404130
getTransferRewardAmount(),0xca61f611
"setTransferRewardOpen(bool,uint256,uint256,bool)",0x9f6c7144
"distruptiveTransfer(address,uint256)",0x213858c7
"setDistruptiveTransfer(uint256,bool)",0x8b6a9b30
isTransferBurnActive(),0x90f38f56
getTransferBurnPerThousand(),0xb1474006
setTransferBurnStatus(bool),0xe8ce5fb6
setTransferBurnPerThousand(uint256),0x5f84432c
"safeYlpTransfer(address,uint256)",0xe2c38d35
isExcludedFromTransferLimits(address),0x8912168b
getTimeUntilNextTransfer(address),0x3781e7b8
"cloneSellDataToTransferWallet(address,address)",0xc7db099f
"excludeFromTransferLimits(address,bool)",0x5d0bef4a
SetTransferTaxFee(uint256),0xfa113cd7
SetTransferLiquidityFee(uint256),0x5d27b058
"safeCRUDETransfer(address,uint256)",0x2cbde5af
addWhitelistTransfer(address),0x1344216e
"safeSwordTransfer(address,uint256)",0x3545f36a
setTransferFeeBPS(uint256),0xef1b93e5
"safeSatoshiTransfer(address,uint256)",0x5c253110
"safeGenXTransfer(address,uint256)",0x12f57825
"safeXrznTransfer(address,uint256)",0x9e9869ca
"safeGemMintAndTransfer(address,uint256)",0x78e2ac38
"removeTransfer(address,uint256)",0xdde0217b
"_updateTransfersWithProportionateSellFees(address,uint256)",0x4e2b920d
"_removeTransfer(address,uint256)",0x58af7c75
"safeGemTransfer(address,uint256)",0x20412912
"_charityTransfer(address,uint256)",0xa2ecb98d
"safeRJINDTransfer(address,uint256)",0x8d885158
"safeASTROTransfer(address,uint256)",0xf6cefb14
"_lockAndTransfer(address,address,uint256)",0x3af56fa8
setAllowTransferToDevevloper(bool),0x6002f25b
"safeBONESTransfer(address,uint256)",0xc3875d59
setTransferMaxAmount(uint256),0x845930ef
"safeNDogeTransfer(address,uint256)",0x1f2e3217
"safeMiniTransfer(address,uint256)",0x9a92d381
"safeTransferBnb(address,uint256)",0x193d64f0
"safeAirdropTransfer(address,uint256)",0xe6f93abb
"safeNetTransfer(address,uint256)",0x1fc990a1
"safeCenTransfer(address,uint256)",0xb68b12e0
"safeMineTransfer(address,uint256)",0x0b699cdd
"safeDllTransfer(address,uint256)",0x07ae3dce
"safeSteveTransfer(address,uint256)",0x49ed7fe6
setTransferETHLimit(uint256),0xca765cb1
"isSellOrTransferTo(address,address)",0x0e229078
"_safePACOCATransfer(address,uint256)",0x10ea05b3
"safeSWAPPROJECTTransfer(address,uint256)",0x9dd363b3
"safeChitinTransfer(address,uint256)",0x363ffb4c
"safeBudweiserTransfer(address,uint256)",0xa8b6391c
takeFeeForTransfer(bool),0x960e8e77
"safeHungryDogeTransfer(address,uint256)",0x58f91e23
"_standardTransfer(address,address,uint256)",0xfface19a
"safeWMELTransfer(address,uint256)",0xc0628222
"safePearTransfer(address,uint256)",0xda882434
"safeBacoinTransfer(address,uint256)",0x7715d03d
"charityTransfer(uint256,uint256)",0xd0fa4768
"safeSpadeTransfer(address,uint256)",0xe721f915
"safeShirTransfer(address,uint256)",0x083be280
"safeFWARTransfer(address,uint256)",0xc255e9d1
"safeGrandlineTransfer(address,uint256)",0xda6e2f1b
isBlacklistFromTransfer(address),0x3f47b387
"updateBlocklistFromTransfer(address,bool)",0x76429a9a
"safeOctaGoldTransfer(address,uint256)",0x753b83b4
"safeAxivTransfer(address,uint256)",0x518cc409
"checkTransferValidity(address,address,uint256)",0x8e7cea8f
"safeFomobabyTransfer(address,uint256)",0x60943130
"safeBPTransfer(address,uint256)",0x983ee813
"safeWsTransfer(address,uint256)",0x8e2aad73
"_absorbTransfer(address,address,uint256)",0x250ffeb8
"_getTransfertAmountValues(uint256,uint256,uint256,uint256,uint256)",0x1064a54f
"_getRTransfertAmountValue(uint256,uint256,uint256,uint256,uint256)",0x4011466e
"safeAllincryptoTransfer(address,uint256)",0x25ded957
"safeDragoniteTransfer(address,uint256)",0xcc6b77c5
"safeTeddyTransfer(address,uint256)",0xfafec23a
"safeRedBuffTransfer(address,uint256)",0xbad56769
"safepftTransfer(address,uint256)",0x8f3afb7b
"safeMercuryTransfer(address,uint256)",0xb28a1410
"safeXtmcTransfer(address,uint256)",0xb89271b6
"safeTransferTokens(address,uint256)",0x7a3e7092
"safechronicTransfer(address,uint256)",0xfefc0e30
"safeTostTransfer(address,uint256)",0x67371541
"bridgeTransfer(address,uint256)",0xb35dcee0
timeLockTransfer(),0x2d4b5eae
"fundTransfer(address,uint256)",0xb51ae485
"safeINFTransfer(address,uint256)",0x39210c13
"safeTransferWYZ(address,uint256)",0x8048160b
"batchTransferBNB(uint256,address[])",0x59e828c8
"batchTransferBEP20(address,uint256,address[])",0xaf2dee65
"safeFAANGTransfer(address,uint256)",0xc7fec9b6
"safeDDRTransfer(address,uint256)",0x2f435f31
"burnFeeTransfer(address,uint256)",0xcfb2721d
"taxFeeTransfer(address,uint256)",0x3d1a0e41
"safeWATTransfer(address,uint256)",0x12e5a482
"safeKineticTransfer(address,uint256)",0x3b75bcad
"safeFoodTransfer(address,uint256)",0x25df0b7d
